Orders,Activity,Timestamp
990083,8,2019-06-03 08:44:59
990062,5,2019-06-03 08:49:00
990074,7,2019-06-03 08:54:27
990077,7,2019-06-03 09:07:21
990079,3,2019-06-03 09:12:28
990058,4,2019-06-03 09:14:37
990049,4,2019-06-03 09:14:37
990080,7,2019-06-03 09:15:51
990077,7,2019-06-03 09:31:09
990082,7,2019-06-03 10:02:34
990052,5,2019-06-03 10:34:21
990042,7,2019-06-03 10:42:52
990051,1,2019-06-03 10:42:52
990055,1,2019-06-03 10:42:52
990062,1,2019-06-03 10:42:52
990083,0,2019-06-03 10:43:21
990071,7,2019-06-03 10:48:17
990078,7,2019-06-03 10:51:44
990084,8,2019-06-03 10:57:16
990076,5,2019-06-03 10:59:11
990022,5,2019-06-03 11:04:21
990080,0,2019-06-03 11:08:16
990079,7,2019-06-03 11:11:17
990082,7,2019-06-03 11:13:03
990010,10,2019-06-03 11:23:31
990047,10,2019-06-03 11:23:31
990043,10,2019-06-03 11:23:31
990077,7,2019-06-03 11:43:58
990079,9,2019-06-03 12:04:11
990081,0,2019-06-03 12:13:48
990045,5,2019-06-03 12:26:24
990085,8,2019-06-03 13:14:19
990039,7,2019-06-03 13:19:07
990032,7,2019-06-03 13:21:46
990067,1,2019-06-03 13:21:46
990029,1,2019-06-03 13:21:46
990073,0,2019-06-03 13:34:02
990084,0,2019-06-03 13:55:54
990057,10,2019-06-03 14:07:59
990070,10,2019-06-03 14:07:59
990036,10,2019-06-03 14:07:59
990009,10,2019-06-03 14:07:59
990069,7,2019-06-03 14:20:04
990080,7,2019-06-03 14:39:58
990052,10,2019-06-03 14:44:40
990032,10,2019-06-03 14:44:40
990071,10,2019-06-03 14:44:40
990054,10,2019-06-03 14:44:40
990085,3,2019-06-03 14:45:08
990086,8,2019-06-03 14:48:26
990068,5,2019-06-03 15:00:23
990060,9,2019-06-03 15:14:27
990067,10,2019-06-03 15:15:53
990029,10,2019-06-03 15:15:53
990076,3,2019-06-03 15:27:21
990071,5,2019-06-03 15:35:15
990068,9,2019-06-03 15:49:59
990084,7,2019-06-03 15:56:11
990084,7,2019-06-03 16:01:31
990084,7,2019-06-03 16:03:09
990079,0,2019-06-03 16:08:44
990081,5,2019-06-03 16:17:22
990076,3,2019-06-03 16:20:25
990078,7,2019-06-03 16:21:01
990067,7,2019-06-03 16:22:21
990064,1,2019-06-03 16:22:21
990027,1,2019-06-03 16:22:21
990066,9,2019-06-03 16:28:04
990085,9,2019-06-03 16:29:40
990064,9,2019-06-03 16:32:50
990076,9,2019-06-03 16:35:35
990010,4,2019-06-03 16:37:21
990047,4,2019-06-03 16:37:21
990043,4,2019-06-03 16:37:21
990076,9,2019-06-03 16:44:51
990087,8,2019-06-03 16:56:39
990072,3,2019-06-03 17:13:35
990077,7,2019-06-03 17:21:25
990064,7,2019-06-03 17:43:44
990076,3,2019-06-03 17:50:55
990083,7,2019-06-03 18:08:28
990081,7,2019-06-03 18:10:26
990082,1,2019-06-03 18:10:26
990034,1,2019-06-03 18:10:26
990067,7,2019-06-03 18:28:42
990080,7,2019-06-03 18:56:31
990084,7,2019-06-03 18:58:49
990088,8,2019-06-03 19:13:05
990012,7,2019-06-03 19:30:05
990060,1,2019-06-03 19:30:05
990079,1,2019-06-03 19:30:05
990063,1,2019-06-03 19:30:05
990048,1,2019-06-03 19:30:05
990056,1,2019-06-03 19:30:05
990087,7,2019-06-03 19:38:59
990076,7,2019-06-03 19:59:08
990065,7,2019-06-03 20:41:29
990023,7,2019-06-03 21:19:52
990051,10,2019-06-03 21:34:51
990055,10,2019-06-03 21:34:51
990062,10,2019-06-03 21:34:51
990089,8,2019-06-03 22:05:45
990087,0,2019-06-03 22:22:53
990066,1,2019-06-04 01:00:00
990023,1,2019-06-04 01:00:00
990090,8,2019-06-04 07:52:24
990048,7,2019-06-04 08:21:37
990079,3,2019-06-04 09:06:28
990078,7,2019-06-04 09:17:15
990087,3,2019-06-04 09:19:02
990086,3,2019-06-04 09:31:10
990032,7,2019-06-04 09:33:27
990059,9,2019-06-04 09:43:15
990067,4,2019-06-04 09:55:18
990029,4,2019-06-04 09:55:18
990087,7,2019-06-04 10:01:17
990072,9,2019-06-04 10:09:42
990086,0,2019-06-04 10:12:11
990021,7,2019-06-04 10:18:03
990079,7,2019-06-04 10:21:31
990055,7,2019-06-04 10:21:54
990035,1,2019-06-04 10:21:54
990077,1,2019-06-04 10:21:54
990076,1,2019-06-04 10:21:54
990050,1,2019-06-04 10:21:54
990057,4,2019-06-04 10:32:16
990070,4,2019-06-04 10:32:16
990036,4,2019-06-04 10:32:16
990009,4,2019-06-04 10:32:16
990070,9,2019-06-04 10:34:38
990071,3,2019-06-04 10:37:22
990091,8,2019-06-04 10:41:26
990072,7,2019-06-04 10:53:16
990064,7,2019-06-04 10:56:03
990086,7,2019-06-04 11:08:08
990087,7,2019-06-04 11:09:08
990066,10,2019-06-04 11:15:46
990023,10,2019-06-04 11:15:46
990035,10,2019-06-04 11:24:58
990077,10,2019-06-04 11:24:58
990076,10,2019-06-04 11:24:58
990050,10,2019-06-04 11:24:58
990064,10,2019-06-04 11:28:14
990027,10,2019-06-04 11:28:14
990060,10,2019-06-04 11:31:54
990079,10,2019-06-04 11:31:54
990063,10,2019-06-04 11:31:54
990048,10,2019-06-04 11:31:54
990056,10,2019-06-04 11:31:54
990084,7,2019-06-04 11:34:55
990091,7,2019-06-04 11:51:39
990082,7,2019-06-04 11:55:19
990083,7,2019-06-04 11:56:47
990087,7,2019-06-04 12:25:02
990059,1,2019-06-04 12:25:02
990069,1,2019-06-04 12:25:02
990090,3,2019-06-04 12:27:48
990092,8,2019-06-04 12:42:39
990052,4,2019-06-04 12:49:08
990032,4,2019-06-04 12:49:08
990071,4,2019-06-04 12:49:08
990054,4,2019-06-04 12:49:08
990092,0,2019-06-04 12:50:40
990075,7,2019-06-04 13:35:11
990086,7,2019-06-04 13:48:30
990089,0,2019-06-04 13:49:03
990089,7,2019-06-04 13:59:31
990085,0,2019-06-04 13:59:35
990087,7,2019-06-04 14:19:39
990073,5,2019-06-04 14:36:40
990082,7,2019-06-04 14:43:40
990093,8,2019-06-04 14:45:06
990045,7,2019-06-04 15:15:34
990068,1,2019-06-04 15:15:34
990025,1,2019-06-04 15:15:34
990075,1,2019-06-04 15:15:34
990059,10,2019-06-04 15:18:56
990069,10,2019-06-04 15:18:56
990001,7,2019-06-04 15:20:53
990069,7,2019-06-04 15:21:41
990046,7,2019-06-04 15:26:39
990077,3,2019-06-04 15:27:20
990082,0,2019-06-04 15:34:40
990060,4,2019-06-04 15:39:23
990079,4,2019-06-04 15:39:23
990063,4,2019-06-04 15:39:23
990048,4,2019-06-04 15:39:23
990056,4,2019-06-04 15:39:23
990035,4,2019-06-04 15:56:37
990077,4,2019-06-04 15:56:37
990076,4,2019-06-04 15:56:37
990050,4,2019-06-04 15:56:37
990076,9,2019-06-04 15:59:04
990093,7,2019-06-04 16:01:06
990073,1,2019-06-04 16:01:06
990078,1,2019-06-04 16:01:06
990083,1,2019-06-04 16:01:06
990088,7,2019-06-04 16:03:34
990086,3,2019-06-04 16:14:18
990086,9,2019-06-04 16:24:00
990089,5,2019-06-04 16:28:40
990068,7,2019-06-04 16:39:34
990092,7,2019-06-04 16:44:14
990094,8,2019-06-04 16:49:59
990073,10,2019-06-04 16:54:41
990078,10,2019-06-04 16:54:41
990083,10,2019-06-04 16:54:41
990075,3,2019-06-04 16:57:45
990081,7,2019-06-04 17:01:59
990078,7,2019-06-04 17:27:59
990092,7,2019-06-04 17:29:46
990037,9,2019-06-04 17:56:15
990068,10,2019-06-04 18:00:57
990025,10,2019-06-04 18:00:57
990075,10,2019-06-04 18:00:57
990093,0,2019-06-04 18:09:25
990091,0,2019-06-04 18:16:27
990047,7,2019-06-04 18:22:49
990081,7,2019-06-04 18:27:39
990093,3,2019-06-04 18:42:52
990056,9,2019-06-04 18:45:54
990088,0,2019-06-04 18:56:33
990095,8,2019-06-04 18:59:46
990069,7,2019-06-04 19:51:21
990081,1,2019-06-04 19:51:21
990030,1,2019-06-04 19:51:21
990047,1,2019-06-04 19:51:21
990086,9,2019-06-04 20:50:25
990075,7,2019-06-04 21:03:10
990093,7,2019-06-04 21:52:25
990096,8,2019-06-04 22:38:52
990097,8,2019-06-05 09:09:19
990084,3,2019-06-05 09:09:58
990082,10,2019-06-05 09:11:11
990034,10,2019-06-05 09:11:11
990087,7,2019-06-05 09:12:01
990014,7,2019-06-05 09:17:23
990079,9,2019-06-05 09:23:32
990075,0,2019-06-05 09:29:25
990028,5,2019-06-05 09:31:56
990062,9,2019-06-05 09:40:01
990066,4,2019-06-05 09:41:01
990023,4,2019-06-05 09:41:01
990095,7,2019-06-05 09:43:33
990046,1,2019-06-05 09:43:33
990074,1,2019-06-05 09:43:33
990086,1,2019-06-05 09:43:33
990012,1,2019-06-05 09:43:33
990063,7,2019-06-05 09:56:56
990051,4,2019-06-05 09:57:32
990055,4,2019-06-05 09:57:32
990062,4,2019-06-05 09:57:32
990095,0,2019-06-05 10:19:21
990092,7,2019-06-05 10:29:54
990097,0,2019-06-05 10:35:51
990070,7,2019-06-05 10:37:58
990098,8,2019-06-05 10:38:26
990097,7,2019-06-05 10:39:25
990096,7,2019-06-05 10:43:20
990080,1,2019-06-05 10:43:20
990072,1,2019-06-05 10:43:20
990079,5,2019-06-05 10:48:11
990084,3,2019-06-05 10:52:20
990097,7,2019-06-05 10:53:34
990041,7,2019-06-05 10:58:42
990097,3,2019-06-05 10:58:55
990026,7,2019-06-05 11:05:38
990081,10,2019-06-05 11:11:34
990030,10,2019-06-05 11:11:34
990047,10,2019-06-05 11:11:34
990090,7,2019-06-05 11:11:42
990065,1,2019-06-05 11:11:42
990087,1,2019-06-05 11:11:42
990042,1,2019-06-05 11:11:42
990088,1,2019-06-05 11:11:42
990091,7,2019-06-05 11:21:17
990082,7,2019-06-05 11:22:54
990050,5,2019-06-05 11:38:24
990095,7,2019-06-05 11:40:23
990081,7,2019-06-05 11:45:16
990096,0,2019-06-05 11:54:06
990090,9,2019-06-05 12:10:48
990059,4,2019-06-05 12:18:00
990069,4,2019-06-05 12:18:00
990087,9,2019-06-05 12:18:20
990071,9,2019-06-05 12:24:04
990093,7,2019-06-05 12:30:56
990094,7,2019-06-05 12:35:22
990094,7,2019-06-05 12:35:27
990099,8,2019-06-05 12:36:39
990098,7,2019-06-05 12:44:12
990009,5,2019-06-05 12:51:54
990090,3,2019-06-05 13:12:50
990081,4,2019-06-05 13:23:11
990030,4,2019-06-05 13:23:11
990047,4,2019-06-05 13:23:11
990083,5,2019-06-05 13:26:51
990084,5,2019-06-05 13:48:36
990053,5,2019-06-05 13:50:33
990094,0,2019-06-05 13:52:22
990082,2,2019-06-05 13:53:34
990034,2,2019-06-05 13:53:34
990087,7,2019-06-05 13:57:20
990071,1,2019-06-05 13:57:20
990032,1,2019-06-05 13:57:20
990039,1,2019-06-05 13:57:20
990064,4,2019-06-05 14:32:48
990027,4,2019-06-05 14:32:48
990100,8,2019-06-05 14:33:05
990072,9,2019-06-05 14:40:49
990098,7,2019-06-05 14:41:29
990097,7,2019-06-05 14:49:08
990046,10,2019-06-05 15:08:57
990074,10,2019-06-05 15:08:57
990086,10,2019-06-05 15:08:57
990012,10,2019-06-05 15:08:57
990096,5,2019-06-05 15:09:08
990084,7,2019-06-05 15:18:48
990087,7,2019-06-05 15:22:57
990067,1,2019-06-05 15:22:57
990084,1,2019-06-05 15:22:57
990061,7,2019-06-05 15:29:38
990068,7,2019-06-05 15:35:34
990084,7,2019-06-05 15:35:45
990098,3,2019-06-05 15:36:45
990087,7,2019-06-05 15:37:32
990098,7,2019-06-05 15:43:40
990100,7,2019-06-05 15:49:23
990068,4,2019-06-05 15:51:44
990025,4,2019-06-05 15:51:44
990075,4,2019-06-05 15:51:44
990099,0,2019-06-05 15:56:57
990082,4,2019-06-05 15:58:13
990034,4,2019-06-05 15:58:13
990098,0,2019-06-05 16:10:22
990096,7,2019-06-05 16:13:41
990078,0,2019-06-05 16:25:06
990046,2,2019-06-05 16:25:21
990074,2,2019-06-05 16:25:21
990086,2,2019-06-05 16:25:21
990012,2,2019-06-05 16:25:21
990101,8,2019-06-05 16:25:58
990084,9,2019-06-05 16:27:19
990094,7,2019-06-05 16:31:53
990090,1,2019-06-05 16:31:53
990064,1,2019-06-05 16:31:53
990014,1,2019-06-05 16:31:53
990071,10,2019-06-05 16:32:10
990032,10,2019-06-05 16:32:10
990039,10,2019-06-05 16:32:10
990099,7,2019-06-05 16:36:30
990080,10,2019-06-05 16:40:17
990072,10,2019-06-05 16:40:17
990071,4,2019-06-05 16:43:25
990032,4,2019-06-05 16:43:25
990039,4,2019-06-05 16:43:25
990046,5,2019-06-05 16:50:18
990097,7,2019-06-05 16:52:31
990074,5,2019-06-05 16:55:47
990069,5,2019-06-05 17:28:24
990102,8,2019-06-05 18:11:43
990073,4,2019-06-05 18:15:29
990078,4,2019-06-05 18:15:29
990083,4,2019-06-05 18:15:29
990095,3,2019-06-05 18:53:49
990065,10,2019-06-05 19:31:37
990087,10,2019-06-05 19:31:37
990042,10,2019-06-05 19:31:37
990088,10,2019-06-05 19:31:37
990067,10,2019-06-05 19:41:18
990084,10,2019-06-05 19:41:18
990103,8,2019-06-05 20:14:44
990093,9,2019-06-05 21:23:55
990046,4,2019-06-05 21:36:36
990074,4,2019-06-05 21:36:36
990086,4,2019-06-05 21:36:36
990012,4,2019-06-05 21:36:36
990095,7,2019-06-05 22:40:48
990104,8,2019-06-05 23:09:03
990102,0,2019-06-06 08:22:07
990093,7,2019-06-06 08:37:01
990061,1,2019-06-06 08:37:01
990079,1,2019-06-06 08:37:01
990048,1,2019-06-06 08:37:01
990063,1,2019-06-06 08:37:01
990102,7,2019-06-06 08:54:03
990083,3,2019-06-06 08:56:10
990105,8,2019-06-06 09:02:26
990097,9,2019-06-06 09:03:02
990102,3,2019-06-06 09:09:06
990090,9,2019-06-06 09:11:29
990079,3,2019-06-06 09:19:14
990077,9,2019-06-06 09:29:00
990084,7,2019-06-06 09:33:21
990061,7,2019-06-06 09:39:14
990102,5,2019-06-06 09:46:36
990061,10,2019-06-06 10:19:20
990079,10,2019-06-06 10:19:20
990048,10,2019-06-06 10:19:20
990063,10,2019-06-06 10:19:20
990101,7,2019-06-06 10:21:38
990045,1,2019-06-06 10:21:38
990093,1,2019-06-06 10:21:38
990021,1,2019-06-06 10:21:38
990082,1,2019-06-06 10:21:38
990097,5,2019-06-06 10:22:29
990106,8,2019-06-06 10:24:40
990072,5,2019-06-06 10:24:40
990106,7,2019-06-06 10:29:27
990099,7,2019-06-06 10:32:04
990064,5,2019-06-06 10:43:00
990067,4,2019-06-06 10:51:45
990084,4,2019-06-06 10:51:45
990045,10,2019-06-06 10:56:40
990093,10,2019-06-06 10:56:40
990021,10,2019-06-06 10:56:40
990082,10,2019-06-06 10:56:40
990098,7,2019-06-06 11:18:53
990095,9,2019-06-06 11:36:56
990101,7,2019-06-06 11:41:11
990086,3,2019-06-06 11:52:55
990075,9,2019-06-06 12:07:54
990107,8,2019-06-06 12:09:07
990106,0,2019-06-06 12:14:56
990099,7,2019-06-06 12:24:24
990089,7,2019-06-06 12:32:54
990078,5,2019-06-06 12:39:59
990090,10,2019-06-06 12:40:22
990064,10,2019-06-06 12:40:22
990014,10,2019-06-06 12:40:22
990104,7,2019-06-06 12:52:19
990104,3,2019-06-06 13:00:53
990061,5,2019-06-06 13:29:09
990108,8,2019-06-06 13:38:01
990104,9,2019-06-06 13:45:09
990068,7,2019-06-06 13:51:51
990089,7,2019-06-06 14:08:08
990055,1,2019-06-06 14:08:08
990089,1,2019-06-06 14:08:08
990079,9,2019-06-06 14:16:57
990061,2,2019-06-06 14:24:19
990079,2,2019-06-06 14:24:19
990048,2,2019-06-06 14:24:19
990063,2,2019-06-06 14:24:19
990090,7,2019-06-06 14:24:24
990102,7,2019-06-06 14:27:35
990107,7,2019-06-06 14:29:03
990087,7,2019-06-06 14:37:28
990097,1,2019-06-06 14:37:28
990091,1,2019-06-06 14:37:28
990102,1,2019-06-06 14:37:28
990100,0,2019-06-06 14:39:13
990060,5,2019-06-06 14:44:36
990098,7,2019-06-06 14:48:46
990055,10,2019-06-06 14:51:30
990089,10,2019-06-06 14:51:30
990107,7,2019-06-06 15:09:40
990101,7,2019-06-06 15:20:19
990109,8,2019-06-06 15:35:50
990098,7,2019-06-06 15:37:55
990107,0,2019-06-06 15:38:25
990045,4,2019-06-06 15:45:51
990093,4,2019-06-06 15:45:51
990021,4,2019-06-06 15:45:51
990082,4,2019-06-06 15:45:51
990095,7,2019-06-06 15:58:53
990108,3,2019-06-06 16:00:28
990076,7,2019-06-06 16:07:43
990085,7,2019-06-06 16:11:27
990107,7,2019-06-06 16:20:03
990001,1,2019-06-06 16:20:03
990095,1,2019-06-06 16:20:03
990098,1,2019-06-06 16:20:03
990068,1,2019-06-06 16:20:03
990075,1,2019-06-06 16:20:03
990055,4,2019-06-06 16:31:50
990089,4,2019-06-06 16:31:50
990072,7,2019-06-06 16:34:19
990108,0,2019-06-06 16:53:04
990091,7,2019-06-06 16:53:08
990062,7,2019-06-06 16:55:21
990012,5,2019-06-06 17:01:11
990107,7,2019-06-06 17:05:40
990080,4,2019-06-06 17:28:01
990072,4,2019-06-06 17:28:01
990110,8,2019-06-06 17:31:27
990095,7,2019-06-06 17:40:54
990075,7,2019-06-06 19:09:09
990111,8,2019-06-06 19:22:42
990108,7,2019-06-06 19:27:12
990065,4,2019-06-06 20:46:27
990087,4,2019-06-06 20:46:27
990042,4,2019-06-06 20:46:27
990088,4,2019-06-06 20:46:27
990099,7,2019-06-06 21:37:27
990110,0,2019-06-06 22:05:48
990112,8,2019-06-06 22:24:59
990113,8,2019-06-07 08:41:32
990098,9,2019-06-07 09:16:00
990103,7,2019-06-07 09:19:56
990097,10,2019-06-07 09:23:31
990091,10,2019-06-07 09:23:31
990102,10,2019-06-07 09:23:31
990110,3,2019-06-07 09:28:45
990086,5,2019-06-07 09:37:05
990105,3,2019-06-07 09:43:36
990076,9,2019-06-07 09:49:37
990111,0,2019-06-07 09:51:07
990102,7,2019-06-07 09:53:43
990104,7,2019-06-07 09:54:11
990113,0,2019-06-07 09:56:11
990101,0,2019-06-07 09:59:13
990001,10,2019-06-07 10:00:10
990095,10,2019-06-07 10:00:10
990098,10,2019-06-07 10:00:10
990068,10,2019-06-07 10:00:10
990075,10,2019-06-07 10:00:10
990104,0,2019-06-07 10:00:10
990090,0,2019-06-07 10:06:56
990108,3,2019-06-07 10:07:51
990043,5,2019-06-07 10:09:00
990101,7,2019-06-07 10:27:43
990113,7,2019-06-07 10:43:06
990090,4,2019-06-07 10:46:15
990064,4,2019-06-07 10:46:15
990014,4,2019-06-07 10:46:15
990114,8,2019-06-07 10:52:06
990113,7,2019-06-07 10:52:55
990105,7,2019-06-07 10:54:38
990106,1,2019-06-07 10:54:38
990069,1,2019-06-07 10:54:38
990111,7,2019-06-07 11:07:36
990088,5,2019-06-07 11:16:22
990039,5,2019-06-07 11:25:11
990113,7,2019-06-07 11:27:18
990100,7,2019-06-07 11:36:06
990096,1,2019-06-07 11:36:06
990092,1,2019-06-07 11:36:06
990105,1,2019-06-07 11:36:06
990113,7,2019-06-07 11:38:11
990094,7,2019-06-07 11:45:32
990105,7,2019-06-07 11:52:09
990100,3,2019-06-07 11:54:47
990091,5,2019-06-07 12:28:31
990109,0,2019-06-07 12:28:45
990094,5,2019-06-07 12:33:45
990097,2,2019-06-07 12:36:38
990091,2,2019-06-07 12:36:38
990102,2,2019-06-07 12:36:38
990108,3,2019-06-07 13:00:44
990102,7,2019-06-07 13:03:51
990115,8,2019-06-07 13:03:59
990110,7,2019-06-07 13:11:44
990115,7,2019-06-07 13:43:45
990094,1,2019-06-07 13:43:45
990078,1,2019-06-07 13:43:45
990026,1,2019-06-07 13:43:45
990111,7,2019-06-07 13:46:29
990044,7,2019-06-07 13:51:48
990001,4,2019-06-07 14:04:28
990095,4,2019-06-07 14:04:28
990098,4,2019-06-07 14:04:28
990068,4,2019-06-07 14:04:28
990075,4,2019-06-07 14:04:28
990116,8,2019-06-07 14:27:46
990116,0,2019-06-07 14:30:30
990103,7,2019-06-07 14:55:08
990113,7,2019-06-07 15:03:38
990086,9,2019-06-07 15:15:16
990106,7,2019-06-07 15:21:03
990100,9,2019-06-07 15:39:11
990109,5,2019-06-07 15:39:40
990084,9,2019-06-07 16:04:49
990061,4,2019-06-07 16:10:36
990079,4,2019-06-07 16:10:36
990048,4,2019-06-07 16:10:36
990063,4,2019-06-07 16:10:36
990114,0,2019-06-07 16:12:52
990117,8,2019-06-07 16:15:19
990102,9,2019-06-07 16:19:08
990111,7,2019-06-07 16:35:21
990115,1,2019-06-07 16:35:21
990070,1,2019-06-07 16:35:21
990108,9,2019-06-07 16:41:01
990102,7,2019-06-07 16:44:39
990109,3,2019-06-07 16:48:58
990097,7,2019-06-07 16:49:07
990104,1,2019-06-07 16:49:07
990041,1,2019-06-07 16:49:07
990110,1,2019-06-07 16:49:07
990107,1,2019-06-07 16:49:07
990084,7,2019-06-07 16:56:31
990106,10,2019-06-07 16:59:06
990069,10,2019-06-07 16:59:06
990076,7,2019-06-07 17:31:54
990113,7,2019-06-07 17:41:50
990115,0,2019-06-07 17:41:56
990105,9,2019-06-07 17:43:23
990118,8,2019-06-07 17:50:25
990115,7,2019-06-07 18:22:32
990111,7,2019-06-07 18:57:42
990118,7,2019-06-07 19:14:46
990104,10,2019-06-07 19:16:45
990041,10,2019-06-07 19:16:45
990110,10,2019-06-07 19:16:45
990107,10,2019-06-07 19:16:45
990105,0,2019-06-07 19:20:33
990119,8,2019-06-07 20:10:50
990112,0,2019-06-07 20:31:36
990118,0,2019-06-07 21:25:41
990114,7,2019-06-07 21:54:26
990119,7,2019-06-07 21:54:37
990081,1,2019-06-07 21:54:37
990120,8,2019-06-07 23:01:15
990121,8,2019-06-08 21:03:33
990111,1,2019-06-09 01:00:00
990087,1,2019-06-09 01:00:00
990004,6,2019-06-09 18:36:37
990122,8,2019-06-09 20:54:54
990102,7,2019-06-10 08:37:05
990121,3,2019-06-10 08:46:25
990108,9,2019-06-10 08:50:05
990108,7,2019-06-10 09:10:11
990117,0,2019-06-10 09:27:49
990104,7,2019-06-10 09:33:08
990075,7,2019-06-10 09:33:26
990116,7,2019-06-10 09:34:24
990120,0,2019-06-10 09:41:59
990123,8,2019-06-10 09:44:46
990097,4,2019-06-10 09:47:58
990091,4,2019-06-10 09:47:58
990102,4,2019-06-10 09:47:58
990111,10,2019-06-10 09:52:30
990087,10,2019-06-10 09:52:30
990050,7,2019-06-10 10:01:59
990120,7,2019-06-10 10:08:32
990096,10,2019-06-10 10:12:01
990092,10,2019-06-10 10:12:01
990105,10,2019-06-10 10:12:01
990104,7,2019-06-10 10:23:43
990104,7,2019-06-10 10:26:27
990101,1,2019-06-10 10:26:27
990084,1,2019-06-10 10:26:27
990100,1,2019-06-10 10:26:27
990114,1,2019-06-10 10:26:27
990111,7,2019-06-10 10:28:51
990005,6,2019-06-10 10:34:23
990096,4,2019-06-10 10:36:42
990092,4,2019-06-10 10:36:42
990105,4,2019-06-10 10:36:42
990115,10,2019-06-10 10:48:29
990070,10,2019-06-10 10:48:29
990122,7,2019-06-10 11:02:58
990116,5,2019-06-10 11:21:13
990106,7,2019-06-10 11:25:54
990119,0,2019-06-10 11:45:29
990124,8,2019-06-10 11:49:20
990122,0,2019-06-10 11:54:38
990045,7,2019-06-10 11:59:22
990081,10,2019-06-10 12:23:57
990108,7,2019-06-10 12:29:56
990114,7,2019-06-10 12:32:31
990121,0,2019-06-10 12:36:48
990121,7,2019-06-10 13:03:07
990111,7,2019-06-10 13:14:04
990118,3,2019-06-10 13:20:07
990118,9,2019-06-10 13:25:56
990116,7,2019-06-10 13:27:59
990122,7,2019-06-10 13:38:05
990099,1,2019-06-10 13:38:05
990090,1,2019-06-10 13:38:05
990120,1,2019-06-10 13:38:05
990125,8,2019-06-10 13:58:27
990123,0,2019-06-10 14:05:01
990007,6,2019-06-10 14:33:48
990118,7,2019-06-10 14:34:27
990107,7,2019-06-10 14:46:39
990116,7,2019-06-10 14:57:10
990112,7,2019-06-10 15:05:48
990083,9,2019-06-10 15:12:30
990107,5,2019-06-10 15:26:45
990116,7,2019-06-10 15:30:01
990108,7,2019-06-10 15:31:20
990085,1,2019-06-10 15:31:20
990061,1,2019-06-10 15:31:20
990111,7,2019-06-10 15:32:07
990099,10,2019-06-10 15:45:52
990090,10,2019-06-10 15:45:52
990120,10,2019-06-10 15:45:52
990119,7,2019-06-10 16:01:39
990118,1,2019-06-10 16:01:39
990113,1,2019-06-10 16:01:39
990076,1,2019-06-10 16:01:39
990108,1,2019-06-10 16:01:39
990050,1,2019-06-10 16:01:39
990126,8,2019-06-10 16:16:42
990106,7,2019-06-10 16:36:49
990113,7,2019-06-10 16:43:23
990094,10,2019-06-10 16:57:21
990078,10,2019-06-10 16:57:21
990026,10,2019-06-10 16:57:21
990101,10,2019-06-10 17:11:29
990084,10,2019-06-10 17:11:29
990100,10,2019-06-10 17:11:29
990114,10,2019-06-10 17:11:29
990091,7,2019-06-10 17:16:53
990124,7,2019-06-10 17:19:27
990126,0,2019-06-10 17:47:58
990124,0,2019-06-10 17:51:37
990127,8,2019-06-10 17:53:11
990125,7,2019-06-10 18:06:13
990099,4,2019-06-10 18:23:07
990090,4,2019-06-10 18:23:07
990120,4,2019-06-10 18:23:07
990123,7,2019-06-10 18:35:38
990111,4,2019-06-10 18:45:14
990087,4,2019-06-10 18:45:14
990125,7,2019-06-10 20:01:34
990128,8,2019-06-10 20:19:08
990010,6,2019-06-10 21:10:10
990129,8,2019-06-10 23:17:51
990130,8,2019-06-11 09:13:00
990106,3,2019-06-11 09:23:21
990127,3,2019-06-11 09:24:09
990127,7,2019-06-11 09:25:58
990126,7,2019-06-11 09:47:58
990104,4,2019-06-11 09:48:47
990041,4,2019-06-11 09:48:47
990110,4,2019-06-11 09:48:47
990107,4,2019-06-11 09:48:47
990129,0,2019-06-11 10:08:56
990124,7,2019-06-11 10:16:10
990128,0,2019-06-11 10:20:46
990115,5,2019-06-11 10:32:37
990125,7,2019-06-11 10:42:43
990118,7,2019-06-11 10:44:47
990121,7,2019-06-11 10:44:53
990131,8,2019-06-11 10:45:47
990094,4,2019-06-11 10:57:37
990078,4,2019-06-11 10:57:37
990026,4,2019-06-11 10:57:37
990081,4,2019-06-11 10:59:30
990128,7,2019-06-11 11:00:44
990115,4,2019-06-11 11:11:03
990070,4,2019-06-11 11:11:03
990119,3,2019-06-11 11:13:09
990128,7,2019-06-11 11:14:02
990122,1,2019-06-11 11:14:02
990072,1,2019-06-11 11:14:02
990077,7,2019-06-11 11:18:40
990130,0,2019-06-11 11:21:48
990108,5,2019-06-11 11:34:39
990106,4,2019-06-11 11:37:05
990069,4,2019-06-11 11:37:05
990117,3,2019-06-11 11:48:51
990121,7,2019-06-11 11:50:49
990128,3,2019-06-11 11:57:08
990066,7,2019-06-11 11:57:25
990097,1,2019-06-11 11:57:25
990091,1,2019-06-11 11:57:25
990103,1,2019-06-11 11:57:25
990066,1,2019-06-11 11:57:25
990102,1,2019-06-11 11:57:25
990118,7,2019-06-11 12:29:14
990131,7,2019-06-11 12:44:34
990132,8,2019-06-11 12:51:21
990101,4,2019-06-11 14:08:47
990084,4,2019-06-11 14:08:47
990100,4,2019-06-11 14:08:47
